id,cor_x,cor_y
14942,128.586936,35.850517
14942,128.586883,35.847814
14942,128.583563,35.847858
14942,128.583617,35.850561
14943,128.583563,35.847858
14943,128.586883,35.847814
14943,128.586829,35.845112
14943,128.583509,35.845155
14943,128.583563,35.847858
14944,128.583509,35.845155
14944,128.586829,35.845112
14944,128.586775,35.842409
14944,128.583455,35.842453
14944,128.583509,35.845155
14945,128.583455,35.842453
14945,128.586775,35.842409
14945,128.586721,35.839706
14945,128.583402,35.83975
14945,128.583455,35.842453
14946,128.583402,35.83975
14946,128.586721,35.839706
14946,128.586667,35.837003
14946,128.583348,35.837047
14946,128.583402,35.83975
14947,128.583348,35.837047
14947,128.586667,35.837003
14947,128.586613,35.834301
14947,128.583294,35.834345
14947,128.583348,35.837047
14948,128.583294,35.834345
14948,128.586613,35.834301
14948,128.58656,35.831598
14948,128.583241,35.831642
14948,128.583294,35.834345
14949,128.583241,35.831642
14949,128.58656,35.831598
14949,128.586506,35.828895
14949,128.583187,35.828939
14949,128.583241,35.831642
14950,128.583187,35.828939
14950,128.586506,35.828895
14950,128.586452,35.826193
14950,128.583133,35.826236
14950,128.583187,35.828939
14951,128.583133,35.826236
14951,128.586452,35.826193
14951,128.586398,35.82349
14951,128.58308,35.823534
14951,128.583133,35.826236
14952,128.58308,35.823534
14952,128.586398,35.82349
14952,128.586344,35.820787
14952,128.583026,35.820831
14952,128.58308,35.823534
14953,128.583026,35.820831
14953,128.586344,35.820787
14953,128.586291,35.818084
14953,128.582972,35.818128
14953,128.583026,35.820831
14954,128.582972,35.818128
14954,128.586291,35.818084
14954,128.586237,35.815382
14954,128.582919,35.815425
14954,128.582972,35.818128
14955,128.582919,35.815425
14955,128.586237,35.815382
14955,128.586183,35.812679
14955,128.582865,35.812723
14955,128.582919,35.815425
14956,128.582865,35.812723
14956,128.586183,35.812679
14956,128.586129,35.809976
14956,128.582811,35.81002
14956,128.582865,35.812723
14957,128.582811,35.81002
14957,128.586129,35.809976
14957,128.586076,35.807273
14957,128.582758,35.807317
14957,128.582811,35.81002
14958,128.582758,35.807317
14958,128.586076,35.807273
14958,128.586022,35.804571
14958,128.582704,35.804614
14958,128.582758,35.807317
14959,128.582704,35.804614
14959,128.586022,35.804571
14959,128.585968,35.801868
14959,128.58265,35.801912
14959,128.582704,35.804614
14960,128.58265,35.801912
14960,128.585968,35.801868
14960,128.585914,35.799165
14960,128.582597,35.799209
14960,128.58265,35.801912
14961,128.582597,35.799209
14961,128.585914,35.799165
14961,128.585861,35.796462
14961,128.582543,35.796506
14961,128.582597,35.799209
14962,128.582543,35.796506
14962,128.585861,35.796462
14962,128.585807,35.79376
14962,128.582489,35.793803
14962,128.582543,35.796506
14963,128.582489,35.793803
14963,128.585807,35.79376
14963,128.585753,35.791057
14963,128.582436,35.7911
14963,128.582489,35.793803
14964,128.582436,35.7911
14964,128.585753,35.791057
14964,128.585699,35.788354
14964,128.582382,35.788398
14964,128.582436,35.7911
14965,128.582382,35.788398
14965,128.585699,35.788354
14965,128.585646,35.785651
14965,128.582329,35.785695
14965,128.582382,35.788398
14966,128.582329,35.785695
14966,128.585646,35.785651
14966,128.585592,35.782948
14966,128.582275,35.782992
14966,128.582329,35.785695
14967,128.582275,35.782992
14967,128.585592,35.782948
14967,128.585538,35.780246
14967,128.582222,35.780289
14967,128.582275,35.782992
14968,128.582222,35.780289
14968,128.585538,35.780246
14968,128.585485,35.777543
14968,128.582168,35.777587
14968,128.582222,35.780289
14969,128.582168,35.777587
14969,128.585485,35.777543
14969,128.585431,35.77484
14969,128.582114,35.774884
14969,128.582168,35.777587
14970,128.582114,35.774884
14970,128.585431,35.77484
14970,128.585377,35.772137
14970,128.582061,35.772181
14970,128.582114,35.774884
14971,128.582061,35.772181
14971,128.585377,35.772137
14971,128.585324,35.769435
14971,128.582007,35.769478
14971,128.582061,35.772181
14972,128.582007,35.769478
14972,128.585324,35.769435
14972,128.58527,35.766732
14972,128.581954,35.766776
14972,128.582007,35.769478
14973,128.581954,35.766776
14973,128.58527,35.766732
14973,128.585216,35.764029
14973,128.5819,35.764073
14973,128.581954,35.766776
14974,128.5819,35.764073
14974,128.585216,35.764029
14974,128.585163,35.761326
14974,128.581847,35.76137
14974,128.5819,35.764073
14975,128.581847,35.76137
14975,128.585163,35.761326
14975,128.585109,35.758624
14975,128.581793,35.758667
14975,128.581847,35.76137
14976,128.581793,35.758667
14976,128.585109,35.758624
14976,128.585056,35.755921
14976,128.58174,35.755964
14976,128.581793,35.758667
14977,128.58174,35.755964
14977,128.585056,35.755921
14977,128.585002,35.753218
14977,128.581686,35.753262
14977,128.58174,35.755964
14978,128.581686,35.753262
14978,128.585002,35.753218
14978,128.584948,35.750515
14978,128.581633,35.750559
14978,128.581686,35.753262
14979,128.581633,35.750559
14979,128.584948,35.750515
14979,128.584895,35.747812
14979,128.581579,35.747856
14979,128.581633,35.750559
14980,128.581579,35.747856
14980,128.584895,35.747812
14980,128.584841,35.74511
14980,128.581526,35.745153
14980,128.581579,35.747856
14981,128.581526,35.745153
14981,128.584841,35.74511
14981,128.584788,35.742407
14981,128.581472,35.742451
14981,128.581526,35.745153
14982,128.581472,35.742451
14982,128.584788,35.742407
14982,128.584734,35.739704
14982,128.581419,35.739748
14982,128.581472,35.742451
14983,128.581419,35.739748
14983,128.584734,35.739704
14983,128.58468,35.737001
14983,128.581365,35.737045
14983,128.581419,35.739748
14984,128.581365,35.737045
14984,128.58468,35.737001
14984,128.584627,35.734299
14984,128.581312,35.734342
14984,128.581365,35.737045
14985,128.581312,35.734342
14985,128.584627,35.734299
14985,128.584573,35.731596
14985,128.581258,35.731639
14985,128.581312,35.734342
15062,128.589584,35.982949
15062,128.59291,35.982905
15062,128.592855,35.980203
15062,128.58953,35.980247
15062,128.589584,35.982949
15063,128.58953,35.980247
15063,128.592855,35.980203
15063,128.592801,35.9775
15063,128.589476,35.977544
15063,128.58953,35.980247
15064,128.589476,35.977544
15064,128.592801,35.9775
15064,128.592747,35.974797
15064,128.589422,35.974841
15064,128.589476,35.977544
15065,128.589422,35.974841
15065,128.592747,35.974797
15065,128.592692,35.972095
15065,128.589368,35.972139
15065,128.589422,35.974841
15066,128.589368,35.972139
15066,128.592692,35.972095
15066,128.592638,35.969392
15066,128.589313,35.969436
15066,128.589368,35.972139
15067,128.589313,35.969436
15067,128.592638,35.969392
15067,128.592584,35.966689
15067,128.589259,35.966733
15067,128.589313,35.969436
15068,128.589259,35.966733
15068,128.592584,35.966689
15068,128.59253,35.963987
15068,128.589205,35.964031
15068,128.589259,35.966733
15069,128.589205,35.964031
15069,128.59253,35.963987
15069,128.592475,35.961284
15069,128.589151,35.961328
15069,128.589205,35.964031
15070,128.589151,35.961328
15070,128.592475,35.961284
15070,128.592421,35.958581
15070,128.589097,35.958625
15070,128.589151,35.961328
15071,128.589097,35.958625
15071,128.592421,35.958581
15071,128.592367,35.955878
15071,128.589043,35.955923
15071,128.589097,35.958625
15072,128.589043,35.955923
15072,128.592367,35.955878
15072,128.592313,35.953176
15072,128.588989,35.95322
15072,128.589043,35.955923
15073,128.588989,35.95322
15073,128.592313,35.953176
15073,128.592258,35.950473
15073,128.588934,35.950517
15073,128.588989,35.95322
15074,128.588934,35.950517
15074,128.592258,35.950473
15074,128.592204,35.94777
15074,128.58888,35.947815
15074,128.588934,35.950517
15075,128.58888,35.947815
15075,128.592204,35.94777
15075,128.59215,35.945068
15075,128.588826,35.945112
15075,128.58888,35.947815
15076,128.588826,35.945112
15076,128.59215,35.945068
15076,128.592096,35.942365
15076,128.588772,35.942409
15076,128.588826,35.945112
15077,128.588772,35.942409
15077,128.592096,35.942365
15077,128.592041,35.939662
15077,128.588718,35.939706
15077,128.588772,35.942409
15078,128.588718,35.939706
15078,128.592041,35.939662
15078,128.591987,35.93696
15078,128.588664,35.937004
15078,128.588718,35.939706
15079,128.588664,35.937004
15079,128.591987,35.93696
15079,128.591933,35.934257
15079,128.58861,35.934301
15079,128.588664,35.937004
15080,128.58861,35.934301
15080,128.591933,35.934257
15080,128.591879,35.931554
15080,128.588556,35.931598
15080,128.58861,35.934301
15081,128.588556,35.931598
15081,128.591879,35.931554
15081,128.591825,35.928852
15081,128.588502,35.928896
15081,128.588556,35.931598
15082,128.588502,35.928896
15082,128.591825,35.928852
15082,128.59177,35.926149
15082,128.588447,35.926193
15082,128.588502,35.928896
15083,128.588447,35.926193
15083,128.59177,35.926149
15083,128.591716,35.923446
15083,128.588393,35.92349
15083,128.588447,35.926193
15084,128.588393,35.92349
15084,128.591716,35.923446
15084,128.591662,35.920744
15084,128.588339,35.920788
15084,128.588393,35.92349
15085,128.588339,35.920788
15085,128.591662,35.920744
15085,128.591608,35.918041
15085,128.588285,35.918085
15085,128.588339,35.920788
15086,128.588285,35.918085
15086,128.591608,35.918041
15086,128.591554,35.915338
15086,128.588231,35.915382
15086,128.588285,35.918085
15087,128.588231,35.915382
15087,128.591554,35.915338
15087,128.5915,35.912636
15087,128.588177,35.91268
15087,128.588231,35.915382
15088,128.588177,35.91268
15088,128.5915,35.912636
15088,128.591445,35.909933
15088,128.588123,35.909977
15088,128.588177,35.91268
15089,128.588123,35.909977
15089,128.591445,35.909933
15089,128.591391,35.90723
15089,128.588069,35.907274
15089,128.588123,35.909977
15090,128.588069,35.907274
15090,128.591391,35.90723
15090,128.591337,35.904527
15090,128.588015,35.904571
15090,128.588069,35.907274
15091,128.588015,35.904571
15091,128.591337,35.904527
15091,128.591283,35.901825
15091,128.587961,35.901869
15091,128.588015,35.904571
15092,128.587961,35.901869
15092,128.591283,35.901825
15092,128.591229,35.899122
15092,128.587907,35.899166
15092,128.587961,35.901869
15093,128.587907,35.899166
15093,128.591229,35.899122
15093,128.591175,35.896419
15093,128.587853,35.896463
15093,128.587907,35.899166
15094,128.587853,35.896463
15094,128.591175,35.896419
15094,128.591121,35.893717
15094,128.587799,35.893761
15094,128.587853,35.896463
15095,128.587799,35.893761
15095,128.591121,35.893717
15095,128.591067,35.891014
15095,128.587745,35.891058
15095,128.587799,35.893761
15096,128.587745,35.891058
15096,128.591067,35.891014
15096,128.591013,35.888311
15096,128.587691,35.888355
15096,128.587745,35.891058
15097,128.587691,35.888355
15097,128.591013,35.888311
15097,128.590959,35.885609
15097,128.587637,35.885652
15097,128.587691,35.888355
15098,128.587637,35.885652
15098,128.590959,35.885609
15098,128.590904,35.882906
15098,128.587583,35.88295
15098,128.587637,35.885652
15099,128.587583,35.88295
15099,128.590904,35.882906
15099,128.59085,35.880203
15099,128.587529,35.880247
15099,128.587583,35.88295
15100,128.587529,35.880247
15100,128.59085,35.880203
15100,128.590796,35.8775
15100,128.587475,35.877544
15100,128.587529,35.880247
15101,128.587475,35.877544
15101,128.590796,35.8775
15101,128.590742,35.874798
15101,128.587422,35.874842
15101,128.587475,35.877544
15102,128.587422,35.874842
15102,128.590742,35.874798
15102,128.590688,35.872095
15102,128.587368,35.872139
15102,128.587422,35.874842
15103,128.587368,35.872139
15103,128.590688,35.872095
15103,128.590634,35.869392
15103,128.587314,35.869436
15103,128.587368,35.872139
15104,128.587314,35.869436
15104,128.590634,35.869392
15104,128.59058,35.86669
15104,128.58726,35.866733
15104,128.587314,35.869436
15105,128.58726,35.866733
15105,128.59058,35.86669
15105,128.590526,35.863987
15105,128.587206,35.864031
15105,128.58726,35.866733
15106,128.587206,35.864031
15106,128.590526,35.863987
15106,128.590472,35.861284
15106,128.587152,35.861328
15106,128.587206,35.864031
15107,128.587152,35.861328
15107,128.590472,35.861284
15107,128.590418,35.858581
15107,128.587098,35.858625
15107,128.587152,35.861328
15108,128.587098,35.858625
15108,128.590418,35.858581
15108,128.590364,35.855879
15108,128.587044,35.855923
15108,128.587098,35.858625
15109,128.587044,35.855923
15109,128.590364,35.855879
15109,128.59031,35.853176
15109,128.58699,35.85322
15109,128.587044,35.855923
15110,128.58699,35.85322
15110,128.59031,35.853176
15110,128.590256,35.850473
15110,128.586936,35.850517
15110,128.58699,35.85322
15111,128.586936,35.850517
15111,128.590256,35.850473
15111,128.590202,35.84777
15111,128.586883,35.847814
15111,128.586936,35.850517
15112,128.586883,35.847814
15112,128.590202,35.84777
15112,128.590148,35.845068
15112,128.586829,35.845112
15112,128.586883,35.847814
15113,128.586829,35.845112
15113,128.590148,35.845068
15113,128.590094,35.842365
15113,128.586775,35.842409
15113,128.586829,35.845112
15114,128.586775,35.842409
15114,128.590094,35.842365
15114,128.59004,35.839662
15114,128.586721,35.839706
15114,128.586775,35.842409
15115,128.586721,35.839706
15115,128.59004,35.839662
15115,128.589986,35.83696
15115,128.586667,35.837003
15115,128.586721,35.839706
15116,128.586667,35.837003
15116,128.589986,35.83696
15116,128.589932,35.834257
15116,128.586613,35.834301
15116,128.586667,35.837003
15117,128.586613,35.834301
15117,128.589932,35.834257
15117,128.589879,35.831554
15117,128.58656,35.831598
15117,128.586613,35.834301
15118,128.58656,35.831598
15118,128.589879,35.831554
15118,128.589825,35.828851
15118,128.586506,35.828895
15118,128.58656,35.831598
15119,128.586506,35.828895
15119,128.589825,35.828851
15119,128.589771,35.826149
15119,128.586452,35.826193
15119,128.586506,35.828895
15120,128.586452,35.826193
15120,128.589771,35.826149
15120,128.589717,35.823446
15120,128.586398,35.82349
15120,128.586452,35.826193
15121,128.586398,35.82349
15121,128.589717,35.823446
15121,128.589663,35.820743
15121,128.586344,35.820787
15121,128.586398,35.82349
15122,128.586344,35.820787
15122,128.589663,35.820743
15122,128.589609,35.81804
15122,128.586291,35.818084
15122,128.586344,35.820787
15123,128.586291,35.818084
15123,128.589609,35.81804
15123,128.589555,35.815338
15123,128.586237,35.815382
15123,128.586291,35.818084
15124,128.586237,35.815382
15124,128.589555,35.815338
15124,128.589501,35.812635
15124,128.586183,35.812679
15124,128.586237,35.815382
15125,128.586183,35.812679
15125,128.589501,35.812635
15125,128.589447,35.809932
15125,128.586129,35.809976
15125,128.586183,35.812679
15126,128.586129,35.809976
15126,128.589447,35.809932
15126,128.589393,35.807229
15126,128.586076,35.807273
15126,128.586129,35.809976
15127,128.586076,35.807273
15127,128.589393,35.807229
15127,128.58934,35.804527
15127,128.586022,35.804571
15127,128.586076,35.807273
15128,128.586022,35.804571
15128,128.58934,35.804527
15128,128.589286,35.801824
15128,128.585968,35.801868
15128,128.586022,35.804571
15129,128.585968,35.801868
15129,128.589286,35.801824
15129,128.589232,35.799121
15129,128.585914,35.799165
15129,128.585968,35.801868
15130,128.585914,35.799165
15130,128.589232,35.799121
15130,128.589178,35.796418
15130,128.585861,35.796462
15130,128.585914,35.799165
15131,128.585861,35.796462
15131,128.589178,35.796418
15131,128.589124,35.793716
15131,128.585807,35.79376
15131,128.585861,35.796462
15132,128.585807,35.79376
15132,128.589124,35.793716
15132,128.58907,35.791013
15132,128.585753,35.791057
15132,128.585807,35.79376
15133,128.585753,35.791057
15133,128.58907,35.791013
15133,128.589017,35.78831
15133,128.585699,35.788354
15133,128.585753,35.791057
15134,128.585699,35.788354
15134,128.589017,35.78831
15134,128.588963,35.785607
15134,128.585646,35.785651
15134,128.585699,35.788354
15135,128.585646,35.785651
15135,128.588963,35.785607
15135,128.588909,35.782905
15135,128.585592,35.782948
15135,128.585646,35.785651
15136,128.585592,35.782948
15136,128.588909,35.782905
15136,128.588855,35.780202
15136,128.585538,35.780246
15136,128.585592,35.782948
15137,128.585538,35.780246
15137,128.588855,35.780202
15137,128.588801,35.777499
15137,128.585485,35.777543
15137,128.585538,35.780246
15138,128.585485,35.777543
15138,128.588801,35.777499
15138,128.588748,35.774796
15138,128.585431,35.77484
15138,128.585485,35.777543
15139,128.585431,35.77484
15139,128.588748,35.774796
15139,128.588694,35.772094
15139,128.585377,35.772137
15139,128.585431,35.77484
15140,128.585377,35.772137
15140,128.588694,35.772094
15140,128.58864,35.769391
15140,128.585324,35.769435
15140,128.585377,35.772137
15141,128.585324,35.769435
15141,128.58864,35.769391
15141,128.588586,35.766688
15141,128.58527,35.766732
15141,128.585324,35.769435
15142,128.58527,35.766732
15142,128.588586,35.766688
15142,128.588533,35.763985
15142,128.585216,35.764029
15142,128.58527,35.766732
15143,128.585216,35.764029
15143,128.588533,35.763985
15143,128.588479,35.761283
15143,128.585163,35.761326
15143,128.585216,35.764029
15144,128.585163,35.761326
15144,128.588479,35.761283
15144,128.588425,35.75858
15144,128.585109,35.758624
15144,128.585163,35.761326
15145,128.585109,35.758624
15145,128.588425,35.75858
15145,128.588371,35.755877
15145,128.585056,35.755921
15145,128.585109,35.758624
15146,128.585056,35.755921
15146,128.588371,35.755877
15146,128.588318,35.753174
15146,128.585002,35.753218
15146,128.585056,35.755921
15147,128.585002,35.753218
15147,128.588318,35.753174
15147,128.588264,35.750472
15147,128.584948,35.750515
15147,128.585002,35.753218
15148,128.584948,35.750515
15148,128.588264,35.750472
15148,128.58821,35.747769
15148,128.584895,35.747812
15148,128.584948,35.750515
15149,128.584895,35.747812
15149,128.58821,35.747769
15149,128.588157,35.745066
15149,128.584841,35.74511
15149,128.584895,35.747812
15150,128.584841,35.74511
15150,128.588157,35.745066
15150,128.588103,35.742363
15150,128.584788,35.742407
15150,128.584841,35.74511
15151,128.584788,35.742407
15151,128.588103,35.742363
15151,128.588049,35.73966
15151,128.584734,35.739704
15151,128.584788,35.742407
15152,128.584734,35.739704
15152,128.588049,35.73966
15152,128.587995,35.736958
15152,128.58468,35.737001
15152,128.584734,35.739704
15153,128.58468,35.737001
15153,128.587995,35.736958
15153,128.587942,35.734255
15153,128.584627,35.734299
15153,128.58468,35.737001
15154,128.584627,35.734299
15154,128.587942,35.734255
15154,128.587888,35.731552
15154,128.584573,35.731596
15154,128.584627,35.734299
15155,128.584573,35.731596
15155,128.587888,35.731552
15155,128.587834,35.728849
15155,128.58452,35.728893
15155,128.584573,35.731596
15230,128.592964,35.985608
15230,128.596289,35.985564
15230,128.596235,35.982861
15230,128.59291,35.982905
15230,128.592964,35.985608
15231,128.59291,35.982905
15231,128.596235,35.982861
15231,128.596181,35.980158
15231,128.592855,35.980203
15231,128.59291,35.982905
15232,128.592855,35.980203
15232,128.596181,35.980158
15232,128.596126,35.977456
15232,128.592801,35.9775
15232,128.592855,35.980203
15233,128.592801,35.9775
15233,128.596126,35.977456
15233,128.596072,35.974753
15233,128.592747,35.974797
15233,128.592801,35.9775
15234,128.592747,35.974797
15234,128.596072,35.974753
15234,128.596017,35.97205
15234,128.592692,35.972095
15234,128.592747,35.974797
15235,128.592692,35.972095
15235,128.596017,35.97205
15235,128.595963,35.969348
15235,128.592638,35.969392
15235,128.592692,35.972095
15236,128.592638,35.969392
15236,128.595963,35.969348
15236,128.595908,35.966645
15236,128.592584,35.966689
15236,128.592638,35.969392
15237,128.592584,35.966689
15237,128.595908,35.966645
15237,128.595854,35.963942
15237,128.59253,35.963987
15237,128.592584,35.966689
15238,128.59253,35.963987
15238,128.595854,35.963942
15238,128.5958,35.96124
15238,128.592475,35.961284
15238,128.59253,35.963987
15239,128.592475,35.961284
15239,128.5958,35.96124
15239,128.595745,35.958537
15239,128.592421,35.958581
15239,128.592475,35.961284
15240,128.592421,35.958581
15240,128.595745,35.958537
15240,128.595691,35.955834
15240,128.592367,35.955878
15240,128.592421,35.958581
15241,128.592367,35.955878
15241,128.595691,35.955834
15241,128.595637,35.953132
15241,128.592313,35.953176
15241,128.592367,35.955878
15242,128.592313,35.953176
15242,128.595637,35.953132
15242,128.595582,35.950429
15242,128.592258,35.950473
15242,128.592313,35.953176
15243,128.592258,35.950473
15243,128.595582,35.950429
15243,128.595528,35.947726
15243,128.592204,35.94777
15243,128.592258,35.950473
15244,128.592204,35.94777
15244,128.595528,35.947726
15244,128.595474,35.945024
15244,128.59215,35.945068
15244,128.592204,35.94777
15245,128.59215,35.945068
15245,128.595474,35.945024
15245,128.595419,35.942321
15245,128.592096,35.942365
15245,128.59215,35.945068
15246,128.592096,35.942365
15246,128.595419,35.942321
15246,128.595365,35.939618
15246,128.592041,35.939662
15246,128.592096,35.942365
15247,128.592041,35.939662
15247,128.595365,35.939618
15247,128.595311,35.936916
15247,128.591987,35.93696
15247,128.592041,35.939662
15248,128.591987,35.93696
15248,128.595311,35.936916
15248,128.595256,35.934213
15248,128.591933,35.934257
15248,128.591987,35.93696
15249,128.591933,35.934257
15249,128.595256,35.934213
15249,128.595202,35.93151
15249,128.591879,35.931554
15249,128.591933,35.934257
15250,128.591879,35.931554
15250,128.595202,35.93151
15250,128.595148,35.928808
15250,128.591825,35.928852
15250,128.591879,35.931554
15251,128.591825,35.928852
15251,128.595148,35.928808
15251,128.595093,35.926105
15251,128.59177,35.926149
15251,128.591825,35.928852
15252,128.59177,35.926149
15252,128.595093,35.926105
15252,128.595039,35.923402
15252,128.591716,35.923446
15252,128.59177,35.926149
15253,128.591716,35.923446
15253,128.595039,35.923402
15253,128.594985,35.9207
15253,128.591662,35.920744
15253,128.591716,35.923446
15254,128.591662,35.920744
15254,128.594985,35.9207
15254,128.59493,35.917997
15254,128.591608,35.918041
15254,128.591662,35.920744
15255,128.591608,35.918041
15255,128.59493,35.917997
15255,128.594876,35.915294
15255,128.591554,35.915338
15255,128.591608,35.918041
15256,128.591554,35.915338
15256,128.594876,35.915294
15256,128.594822,35.912591
15256,128.5915,35.912636
15256,128.591554,35.915338
15257,128.5915,35.912636
15257,128.594822,35.912591
15257,128.594768,35.909889
15257,128.591445,35.909933
15257,128.5915,35.912636
15258,128.591445,35.909933
15258,128.594768,35.909889
15258,128.594713,35.907186
15258,128.591391,35.90723
15258,128.591445,35.909933
15259,128.591391,35.90723
15259,128.594713,35.907186
15259,128.594659,35.904483
15259,128.591337,35.904527
15259,128.591391,35.90723
15260,128.591337,35.904527
15260,128.594659,35.904483
15260,128.594605,35.901781
15260,128.591283,35.901825
15260,128.591337,35.904527
15261,128.591283,35.901825
15261,128.594605,35.901781
15261,128.594551,35.899078
15261,128.591229,35.899122
15261,128.591283,35.901825
15262,128.591229,35.899122
15262,128.594551,35.899078
15262,128.594496,35.896375
15262,128.591175,35.896419
15262,128.591229,35.899122
15263,128.591175,35.896419
15263,128.594496,35.896375
15263,128.594442,35.893673
15263,128.591121,35.893717
15263,128.591175,35.896419
15264,128.591121,35.893717
15264,128.594442,35.893673
15264,128.594388,35.89097
15264,128.591067,35.891014
15264,128.591121,35.893717
15265,128.591067,35.891014
15265,128.594388,35.89097
15265,128.594334,35.888267
15265,128.591013,35.888311
15265,128.591067,35.891014
15266,128.591013,35.888311
15266,128.594334,35.888267
15266,128.59428,35.885564
15266,128.590959,35.885609
15266,128.591013,35.888311
15267,128.590959,35.885609
15267,128.59428,35.885564
15267,128.594226,35.882862
15267,128.590904,35.882906
15267,128.590959,35.885609
15268,128.590904,35.882906
15268,128.594226,35.882862
15268,128.594171,35.880159
15268,128.59085,35.880203
15268,128.590904,35.882906
15269,128.59085,35.880203
15269,128.594171,35.880159
15269,128.594117,35.877456
15269,128.590796,35.8775
15269,128.59085,35.880203
15270,128.590796,35.8775
15270,128.594117,35.877456
15270,128.594063,35.874754
15270,128.590742,35.874798
15270,128.590796,35.8775
15271,128.590742,35.874798
15271,128.594063,35.874754
15271,128.594009,35.872051
15271,128.590688,35.872095
15271,128.590742,35.874798
15272,128.590688,35.872095
15272,128.594009,35.872051
15272,128.593955,35.869348
15272,128.590634,35.869392
15272,128.590688,35.872095
15273,128.590634,35.869392
15273,128.593955,35.869348
15273,128.593901,35.866646
15273,128.59058,35.86669
15273,128.590634,35.869392
15274,128.59058,35.86669
15274,128.593901,35.866646
15274,128.593846,35.863943
15274,128.590526,35.863987
15274,128.59058,35.86669
15275,128.590526,35.863987
15275,128.593846,35.863943
15275,128.593792,35.86124
15275,128.590472,35.861284
15275,128.590526,35.863987
15276,128.590472,35.861284
15276,128.593792,35.86124
15276,128.593738,35.858537
15276,128.590418,35.858581
15276,128.590472,35.861284
15277,128.590418,35.858581
15277,128.593738,35.858537
15277,128.593684,35.855835
15277,128.590364,35.855879
15277,128.590418,35.858581
15278,128.590364,35.855879
15278,128.593684,35.855835
15278,128.59363,35.853132
15278,128.59031,35.853176
15278,128.590364,35.855879
15279,128.59031,35.853176
15279,128.59363,35.853132
15279,128.593576,35.850429
15279,128.590256,35.850473
15279,128.59031,35.853176
15280,128.590256,35.850473
15280,128.593576,35.850429
15280,128.593522,35.847727
15280,128.590202,35.84777
15280,128.590256,35.850473
15281,128.590202,35.84777
15281,128.593522,35.847727
15281,128.593468,35.845024
15281,128.590148,35.845068
15281,128.590202,35.84777
15282,128.590148,35.845068
15282,128.593468,35.845024
15282,128.593414,35.842321
15282,128.590094,35.842365
15282,128.590148,35.845068
15283,128.590094,35.842365
15283,128.593414,35.842321
15283,128.59336,35.839618
15283,128.59004,35.839662
15283,128.590094,35.842365
15284,128.59004,35.839662
15284,128.59336,35.839618
15284,128.593306,35.836916
15284,128.589986,35.83696
15284,128.59004,35.839662
15285,128.589986,35.83696
15285,128.593306,35.836916
15285,128.593252,35.834213
15285,128.589932,35.834257
15285,128.589986,35.83696
15286,128.589932,35.834257
15286,128.593252,35.834213
15286,128.593197,35.83151
15286,128.589879,35.831554
15286,128.589932,35.834257
15287,128.589879,35.831554
15287,128.593197,35.83151
15287,128.593143,35.828807
15287,128.589825,35.828851
15287,128.589879,35.831554
15288,128.589825,35.828851
15288,128.593143,35.828807
15288,128.593089,35.826105
15288,128.589771,35.826149
15288,128.589825,35.828851
15289,128.589771,35.826149
15289,128.593089,35.826105
15289,128.593035,35.823402
15289,128.589717,35.823446
15289,128.589771,35.826149
15290,128.589717,35.823446
15290,128.593035,35.823402
15290,128.592981,35.820699
15290,128.589663,35.820743
15290,128.589717,35.823446
15291,128.589663,35.820743
15291,128.592981,35.820699
15291,128.592927,35.817996
15291,128.589609,35.81804
15291,128.589663,35.820743
15292,128.589609,35.81804
15292,128.592927,35.817996
15292,128.592873,35.815294
15292,128.589555,35.815338
15292,128.589609,35.81804
15293,128.589555,35.815338
15293,128.592873,35.815294
15293,128.592819,35.812591
15293,128.589501,35.812635
15293,128.589555,35.815338
15294,128.589501,35.812635
15294,128.592819,35.812591
15294,128.592765,35.809888
15294,128.589447,35.809932
15294,128.589501,35.812635
15295,128.589447,35.809932
15295,128.592765,35.809888
15295,128.592711,35.807186
15295,128.589393,35.807229
15295,128.589447,35.809932
15296,128.589393,35.807229
15296,128.592711,35.807186
15296,128.592657,35.804483
15296,128.58934,35.804527
15296,128.589393,35.807229
15297,128.58934,35.804527
15297,128.592657,35.804483
15297,128.592603,35.80178
15297,128.589286,35.801824
15297,128.58934,35.804527
15298,128.589286,35.801824
15298,128.592603,35.80178
15298,128.592549,35.799077
15298,128.589232,35.799121
15298,128.589286,35.801824
15299,128.589232,35.799121
15299,128.592549,35.799077
15299,128.592496,35.796375
15299,128.589178,35.796418
15299,128.589232,35.799121
15300,128.589178,35.796418
15300,128.592496,35.796375
15300,128.592442,35.793672
15300,128.589124,35.793716
15300,128.589178,35.796418
15301,128.589124,35.793716
15301,128.592442,35.793672
15301,128.592388,35.790969
15301,128.58907,35.791013
15301,128.589124,35.793716
15302,128.58907,35.791013
15302,128.592388,35.790969
15302,128.592334,35.788266
15302,128.589017,35.78831
15302,128.58907,35.791013
15303,128.589017,35.78831
15303,128.592334,35.788266
15303,128.59228,35.785564
15303,128.588963,35.785607
15303,128.589017,35.78831
15304,128.588963,35.785607
15304,128.59228,35.785564
15304,128.592226,35.782861
15304,128.588909,35.782905
15304,128.588963,35.785607
15305,128.588909,35.782905
15305,128.592226,35.782861
15305,128.592172,35.780158
15305,128.588855,35.780202
15305,128.588909,35.782905
15306,128.588855,35.780202
15306,128.592172,35.780158
15306,128.592118,35.777455
15306,128.588801,35.777499
15306,128.588855,35.780202
15307,128.588801,35.777499
15307,128.592118,35.777455
